_id|sort_order|name|name_de|name_fr|name_es|name_it|name_ja|goal|goal_de|goal_fr|goal_es|goal_it|goal_ja|hub|type|rank|goal_type|hunter_type|stars|location_id|time_limit|fee|reward|hrp|sub_goal|sub_goal_de|sub_goal_fr|sub_goal_es|sub_goal_it|sub_goal_ja|flavor|flavor_de|flavor_fr|flavor_es|flavor_it|flavor_ja|sub_reward|sub_hrp|permit_monster_id|metadata
1010102|1203|Yowamushi Pedal: Princess|Yowamushi Pedal: Prinzessin|En selle, Sakamichi|Yowamushi Pedal: princesa|Yowamushi Pedal: Principessa||Hunt 3 Rathians|Erjage 3 Rathian.|Chasser 3 Rathian|Caza 3 Rathian|Caccia 3 Rathian||Event|0|HR|4|0|5|5|50|1700|16200|710|Deliver 10 Piscine Livers|10 Pisces-Lebern abliefern|Livrer 10 foies de nageur|Entrega 10 hígados de nadador|Consegna 10 Fegati di Piscine||I can't deliver this jersey to its destination with these large beasts in my way! Please, Hunter! Take care of them and clear a path for me so I can get moving again! I beg of you!|Ich kann dieses Trikot nicht ausliefern, solange mir diese Viecher den Weg versperren! Bitte, Jäger, kümmere dich um sie, damit ich wieder auf die Piste komme! Ich bitte dich!|Avec tous les monstres qui rôdent par ici, impossible de livrer ce maillot à son destinataire ! Chasseur, occupez-vous d'eux que je puisse reprendre ma course. Je vous en prie !|No puedo llevar este jersey a su destino con tantas bestias en el camino. Por favor, cazador, ocúpate de ellas para que pueda seguir avanzando. ¡Te lo ruego!|Non posso consegnare questo maglione se la strada è infestata di bestie enormi! Per favore! Liberati di quei mostri e sgombra la via. Solo così potrò riprendere il mio viaggio! Ti scongiuro!||3000|70|0|0
1010103|1204|Baki: Biggest vs. Strongest|Baki: Größe gegen Stärke|Baki : Taille contre force|Baki: más grande, más fuerte|Baki: Contro il più grande||Hunt a Gammoth|Erjage einen Gammoth.|Chasser 1 Gammoth|Caza un Gammoth|Caccia un Gammoth||Event|0|HR|0|0|7|9|50|2100|20400|1100|Wound Gammoth's head & trunk|Gammoth-Kopf+Rüssel verletzen|Blesser le Gammoth (tête & trompe)|Hiere Gammoth cabeza/trompa|Ferisci testa e prob. Gammoth||In the red corner, we have the Immovable Mountain: the one and only Gammoth! And from the blue corner we have the brave hunter who refuses to lose! Our winner will receive a fabulous prize, so good luck!|In der roten Ecke haben wir den unerschütterlichen Berg: den einzigartigen Gammoth! Und in der blauen Ecke: der tapfere Jäger, der keine Niederlage akzeptiert. Den Sieger erwartet ein toller Preis. Viel Glück!|Dans le coin rouge, nous avons l'Immuable montagne, j'ai nommé le seul, l'unique... Gammoth ! En face de lui, un chasseur déterminé à triompher ! Que le meilleur gagne !|En la esquina roja, tenemos a la montaña inamovible: ¡el Gammoth! Y en la esquina azul, ¡tenemos al valiente cazador que se niega a perder! El ganador recibirá un premio fabuloso. ¡Suerte!|Nell'angolo rosso, la montagna vivente: l'unico e solo Gammoth! Nell'angolo blu, l'ardita stella della caccia! Al vincitore spetta un premio favoloso, quindi... Buona fortuna a entrambi!||2700|110|0|0
1010104|1205|CoroCoro: Rolling Bowlers|CoroCoro: Immer rundherum|CoroCoro : Roulé-boulé|CoroCoro: monstruos rodantes|CoroCoro: Sfere rotolanti||Hunt all large monsters|Erjage alle großen Monster.|Chasser tous les grands monstres|Caza a todos los monstruos grandes|Caccia tutti i mostri grandi||Event|0|HR|5|0|6|9|50|1600|15300|760|None|-|Rien|Ninguno|Nessuno||It's so fascinating to see these monsters rolling about. And just as I was thinking how grand it would be to see three of them at once, here they are! If you're able to hunt these monsters, I'll give you a special present.|Es ist faszinierend, diese Monster herumrollen zu sehen. Und gerade als ich dachte, ich würde gerne drei gleichzeitig sehen, sind sie auch schon da! Wenn du sie jagst, gebe ich dir ein besonderes Geschenk.|Fascinant spectacle que celui de ces monstres qui tournent et roulent sans jamais s'arrêter ! Puisque vous êtes là, chassez-en 3 et je vous remettrai un cadeau très spécial.|Es fascinante ver a estos monstruos rodando. Y justo cuando pensaba lo chulo que sería ver a tres de ellos juntos, ¡aquí están! Si los cazas, te haré un regalo especial.|È magnifico osservare questi mostri che se ne vanno in giro. E proprio quando ho pensato che avrei voluto vederne tre... Sono saltati fuori! Se riesci a cacciarli, ti offrirò un dono speciale.||0|0|0|0
1010105|1206|Ushio & Tora: White Mizutsune|Ushio & Tora: Weißer Mizutsune|Ushio & Tora : Mizutsune blanc|Ushio y Tora: Mizuts. Blanco|Ushio & Tora: Mizutsune bianco||Hunt a Mizutsune|Erjage einen Mizutsune.|Chasser 1 Mizutsune|Caza un Mizutsune|Caccia un Mizutsune||Event|0|HR|0|0|7|104|50|1900|18600|1000|Wound Mizutsune's head & tail|Mizutsune-Kopf+Schwanz verletzen|Blesser le Mizutsune (tête & queue)|Hiere Mizutsune en cabeza/cola|Ferisci testa e coda Mizutsune||I'm smelling the worst smell from somewhere... It doesn't seem to be coming from a monster, but it stinks nonetheless. Think you could go deal with it for me? Oh, and if you could remove this spear for me, that'd be great.|Ich hab einen ganz üblen Geruch in der Nase. Es scheint kein Monster zu sein, aber es stinkt. Könntest du dich vielleicht darum kümmern? Oh, und es wäre toll, wenn du diesen Speer für mich entfernen würdest.|Quelle odeur écœurante ! Je doute qu'elle provienne d'un monstre, mais quand même... ça fouette ! Faites quelque chose ! Et pendant que vous y êtes, si vous pouviez ôter cette lance...|Huele fatal por aquí... No parece que provenga de un monstruo, pero apesta. ¿Puedes encargarte de ello? Ah, y si me quitas esta lanza, me harás un favor.|Avverto un odore nauseabondo. Non sembra legato a un mostro, ma il tanfo è insopportabile. Potresti occupartene tu? Oh, e se riuscissi a rimuovere questa lancia sarebbe grandioso.||2700|100|0|0
1010106|1207|Magi: Rescue from the Fall|Magi: Rettung vor dem Sturz|Magi : Sus à la corruption|Magi: rescate del mal|Magi: Abisso e salvezza||Hunt a Gore Magala|Erjage Gore Magala.|Chasser 1 Gore Magala|Caza un Gore Magala|Caccia un Gore Magala||Event|0|HR|0|0|7|17|50|1800|17100|880|Wound G.Magala's feeler & wing|G.Magala-Fühler+Flügel verletzen|Blesser le G. Mag. (antenne & aile)|Hiere G. Magala en sensor/ala|Ferisci sensori e ala G.Magala||There's an evil force about... The darkness is encroaching upon him. But it's okay! With your help, we'll be able to keep him from harm. Now, let us work together to dispel the darkness!|Es ist eine üble Macht am Werk... Die Finsternis bedroht ihn. Aber es ist okay! Mit deiner Hilfe können wir ihn vor Schaden bewahren. Lass uns zusammenarbeiten, um die Finsternis zu vertreiben!|Une force maléfique sévit dans les parages... Elle s'empare peu à peu de lui, mais avec votre aide, nous le protégerons. Unissons nos efforts pour dissiper les ténèbres !|Hay una fuerza malvada... La oscuridad le invade. Pero no pasa nada: con tu ayuda, evitaremos que le haga daño. ¡Unamos fuerzas para combatir la oscuridad!|Una forza malvagia si avvicina. L'oscurità incombe su di lui. Ma non importa! Con il tuo aiuto, riusciremo a proteggerlo. Combattiamo insieme per dissipare le tenebre!||2700|90|0|0
1010107|1208|The Exploding Flame King|König der Explosivflamme|Le Roi flamboyant explosif|El rey explosivo|Il re fiammante||Slay a Teostra|Erlege einen Teostra.|Tuer 1 Teostra|Abate un Teostra|Uccidi un Teostra||Event|0|HR|1|0|7|8|50|2200|21600|1200|Wound Teostra's head & wingtalon|Teostra-Kopf+Flügelkralle verletzen|Blesser le Teostra (tête & serre)|Hiere Teostra en cabeza/espolón|Ferisci testa e sperone Teostra||This Quest should really fire you up! Teostra: cloaked in flame, it burns everything in its path... Phew! If you can beat the heat, I'll reward you with an item that'll let you forge some special gear!|Diese Quest wird dir einheizen! Teostra: In Flammen gehüllt, brennt er alles vor sich nieder. Widerstehst du der Hitze, bekommst du ein Objekt, mit dem du Spezialausrüstung schmieden kannst.|Lorsqu'on joue avec le feu, on finit par se brûler ! Le Teostra est l'empereur du feu, il réduit tout en cendres. Complétez cette quête et je vous donnerai un objet pour forger un équipement spécial !|¡Una misión bien calentita! Enfréntate al Teostra y a su manto de llamas, que lo abrasa todo a su paso. ¡Si superas esos calores, te lo agradeceré con un objeto con el que podrás forjar equipo especial!|Una missione infuocata! Teostra, avvolto da fiamme, incenerisce qualsiasi cosa gli si ponga davanti... Sopporta il fuoco e ottieni un oggetto per forgiare equipaggiamento speciale!||2400|120|0|0
1010108|1209|Yu-Gi-Oh: A Beautiful Wyvern|Yu-Gi-Oh: Ein bildschöner Wyvern|Yu-Gi-Oh : Belle wyverne|Yu-Gi-Oh: un wyvern bonito|Yu-Gi-Oh: Splendido wyvern||Slay a Shagaru Magala|Erlege Shagaru Magala.|Tuer le Shagaru Magala|Abate al Shagaru Magala|Uccidi uno Shagaru Magala||Event|0|HR|1|0|7|16|50|2100|20700|1060|Wound S.Magala's horn & wing|S.Magala-Horn+Flügel verletzen|Blesser le S. Mag. (corne & aile)|Hiere S. Magala en cuerno/ala|Ferisci corno e ala S.Magala||It's time for the final match... This dragon is quite strong, but you've got the unbreakable bonds of friendship on your side! Now, get ready... It's time to d-d-d-duel!|Zeit für den finalen Kampf... Dieser Drache ist ziemlich stark, aber du hast die unzerreißbaren Bande der Freundschaft auf deiner Seite! Jetzt mach dich bereit... Zeit fürs D-D-Duell!|L'heure de l'ultime combat a sonné... Ce dragon est puissant, mais les liens de l'amitié jouent en votre faveur ! En garde, Chasseur ! Le temps est venu d'en découdre !|Llega la partida final... Este dragón es muy fuerte, pero tú tienes los lazos irrompibles de la amistad de tu lado. Prepárate: ¡llega el duelo!|La battaglia finale è alle porte... Questo drago è potente, ma tu puoi contare sui legami indissolubili dell'amicizia! Preparati, adesso... Gioca la partita e vinci la fatica!||2400|110|0|0
1010109|1210|Jump: Boiling Magma|Jump: Kochendes Magma|Jump : Magma en fusion|Jump: magma ardiente|Jump: Magma bollente||Hunt a Lavasioth|Erjage einen Lavasioth.|Chasser 1 Lavasioth|Caza un Lavasioth|Caccia il Lavasioth||Event|0|HR|0|0|7|8|50|1200|12000|750|Wound Lavasioth's head & top fin|Lavasioth-Kopf+Rückenflosse verletzen|Blesser le Lava. (tête & nag. dorsale)|Hiere Lavasioth en cabeza/aleta superior|Ferisci testa e pinna superiore Lavasioth||A Hyper Lavasioth is a worthy opponent indeed. We pirates tend to be at our best when we face a powerful foe. If you pass our little test, we'll give you a ticket for making some legendary pirate weapons!|Ein Ferus-Lavasioth ist ein würdiger Gegner. Bei starken Feinden laufen wir Piraten zu Hochform auf. Bestehst du unseren kleinen Test, bekommst du einen Schein für ein paar legendäre Piratenwaffen!|L'hyper Lavasioth est un noble adversaire. Rien de tel pour se surpasser, foi de pirate ! Passez le test et nous vous donnerons un ticket pour fabriquer des armes pirates légendaires !|Un Híper Lavasioth es un rival digno. Los piratas solemos dar lo mejor cuando luchamos. Si pasas esta prueba, te daremos un ticket para crear armas piratas legendarias.|I Lavasioth iper sono nemici ostici. Noi pirati diamo sempre il meglio di fronte agli avversari più potenti. Se supererai questa prova, ti offriremo un buono per creare leggendarie armi piratesche!||2700|80|0|0
1010110|1211|Famitsu: Mizutsune Feature|Famitsu: Mizutsune-Sonderausgabe|Famitsu : Mizutsune en une|Famitsu: el show del Mizutsune|Famitsu: Mizutsune chi?||Hunt 3 Mizutsunes|Erjage 3 Mizutsune.|Chasser 3 Mizutsune|Caza 3 Mizutsune|Caccia 3 Mizutsune||Event|0|HR|4|0|7|13|50|2700|26100|1210|Deliver 2 Large Wyvern Tears|2 Große Wyverntränen abliefern|Livrer 2 grosses larmes de wyverne|Entrega 2 lágrimas wyvern G|Consegna 2 g.lacrime wyvern||The Editorial Department here heard about a new monster resembling a fox, and we'd like for you to get some info on it. Oh, you'll need to hunt it too, naturally! We'll reward you with materials for new weapons!|Die Redaktion hat von einem neuen, fuchsähnlichen Monster gehört und möchte, dass du Infos darüber beschaffst. Oh, und natürlich musst du es auch jagen! Wir belohnen dich mit Material für neue Waffen!|La rédac' a entendu parler d'un nouveau monstre qui ressemble à un renard et nous aimerions en savoir plus. Chassez-le et nous vous offrirons des composants d'armes !|El departamento editorial ha oído de un monstruo que parece un zorro y queremos que recojas info sobre él. Naturalmente, tendrás que cazarlo. Te recompensaremos con materiales para armas.|I nostri redattori hanno sentito parlare di un mostro simile a una volpe. Vorremmo che tu ci procurassi delle informazioni. E dovrai anche cacciarlo! Ti ricompenseremo con materiali per nuove armi!||5100|120|0|0
1010111|1212|Dengeki: Turbulent Seas|Dengeki: Unruhige Gewässer|Dengeki : Mers agitées|Dengeki: mares turbulentos|Dengeki: Mari turbolenti||Hunt a Lagiacrus|Erjage einen Lagiacrus.|Chasser 1 Lagiacrus|Caza un Lagiacrus|Caccia un Lagiacrus||Event|0|HR|0|0|7|6|50|1600|15300|850|Wound Lagiacrus's chest & tail|Lagiacrus-Brust+Schwanz verletzen|Blesser le Lagiacrus (buste & queue)|Hiere Lagiacrus en pecho/cola|Ferisci torace e coda Lagiacrus||Here's a little challenge from the Dengeki editors! The target: a Hyper Lagiacrus, in all of its electric fury! If you manage to avoid a shocking defeat, you'll receive a ticket good for making a brand new weapon!|Hier eine kleine Aufgabe der Dengeki-Redakteure! Das Ziel: ein Ferus-Lagiacrus in all seiner elektrischen Pracht! Vermeidest du den Schock einer Niederlage, bekommst du einen Schein für eine brandneue Waffe!|Voici un petit défi de la rédac' de Dengeki ! Votre cible : un hyper Lagiacrus. Évitez de finir électrocuté afin de remporter un ticket permettant de fabriquer une arme flambant neuve !|Toma, un desafío de los editores de Dengeki. Tu objetivo: Híper Lagiacrus y su furia eléctrica. Si evitas sus descargas, te daré un ticket para crear un arma nueva.|Una sfida dai redattori di Dengeki! Il bersaglio è un Lagiacrus iper, celebre per la sua furia elettrica! Evita una sconfitta fulminante e otterrai un buono utile a creare una nuova arma!||2700|90|0|0
1010112|1213|Uniqlo Shock Fest|Uniqlo-Schockfest|Défilé électrique Uniqlo|Desfile eléctrico Uniqlo|Festa elettrica Uniqlo||Hunt 2 Astalos|Erjage 2 Astalos.|Chasser 2 Astalos|Caza 2 Astalos|Caccia 2 Astalos||Event|0|HR|0|0|7|2|50|2100|20400|1210|Deliver 1 Large Wyvern Tear|1 Große Wyvernträne abliefern|Livrer 1 grosse larme wyverne|Entrega 1 lágrima de wyvern G|Consegna una g.lacrima wyvern||I've come up with the perfect idea for a look that's stylish AND casual! Getting the materials may be a bit of a challenge, but if you can help me, we'll shock the fashion world!|Ich habe die perfekte Design- idee für einen Look, der stil- voll und zwanglos aussieht! Es wird eine Herausforderung, die Materialien dafür zu bekommen, aber dafür werden wir die Modewelt schocken!|J'ai conçu le design idéal pour un look à la fois élégant et décontracté ! Mais obtenir les matériaux nécessaires sera un vrai défi. Si vous m'aidez, nous allons révolutionner la mode !|¡He tenido una idea perfecta para tener un aspecto con estilo y desenfadado! Puede que cueste un poco conseguir los materiales... ¡Pero si me ayudas, podemos dar un giro al mundo de la moda!|Ho trovato il design ideale per un oggetto stiloso ma casual al tempo stesso! Trovare i materiali sarà un po' difficile, ma forse tu potrai aiutarmi!||2700|120|0|0
1010118|1214|Star Fox: Battle at Arctic Ridge|Star Fox: Kampf im Schneegebirge|Star Fox : Combat arctique|Star Fox: Cimas Árticas|Star Fox: Battaglia artica||Hunt a Blangonga|Erjage einen Blangonga.|Chasser 1 Blangonga|Caza un Blangonga|Caccia il Blangonga||Event|0|HR|0|0|7|3|50|1100|10800|680|Mount and topple monster twice|2x Monster besteigen + umwerfen|Monter & renverser le monstre 2 fois|Monta y derriba 2 veces al mons.|Cavalca e rovescia mostro x2||This is Star Fox! I've spotted a Hyper Monster near the Arctic Ridge! However, this sector is unstable and I'm unable to land. I need you to get in there and neutralize it. You'll be properly rewarded! Good luck!|Hier spricht Star Fox! Ich habe im Schneegebirge ein Ferus- Monster entdeckt! Das Terrain eignet sich jedoch nicht zum Landen. Mach dich auf den Weg und neutralisiere es. Du wirst angemessen entlohnt.|Ici Star Fox ! J'ai aperçu un hyper monstre près de la Crête arctique ! Le secteur est instable, impossible de me poser. Je compte sur vous pour le neutraliser. Récompense à la clé !|¡Aquí Star Fox! He visto un Híper monstruo cerca de las Cimas Árticas. Sin embargo, la inestabilidad me impide aterrizar. Neutralízalo y te recompensaré bien. ¡Buena suerte!|Qui Star Fox! Ho individuato un mostro iper vicino al monte artico, ma il settore è instabile! Io non posso atterrare, quindi dovrai pensarci tu. Ti ricompenserò a dovere! E buona fortuna!||2700|70|0|0
1010119|1215|The Three Virtues|Mut, Weisheit, Kraft|Force, Sagesse, Courage|Tres virtudes|Le tre virtù||Hunt all large monsters|Erjage alle großen Monster.|Chasser tous les grands monstres|Caza a todos los monstruos grandes|Caccia tutti i mostri grandi||Event|0|HR|5|0|7|9|50|2700|26700|1490|Mount and topple monster 4 times|4x Monster besteigen + umwerfen|Monter & renverser un monstre 4 fois|Monta y derriba 4 veces al mons.|Cavalca e rovescia mostro x4||A large number of big baddies have come crawlin' out and are causin' quite the commotion! We need yer wisdom, strength, and courage to drive off these scoundrels! We'll make it worth yer while with a special item!|Ein Haufen großer Halunken sorgt für jede Menge Aufruhr! Wir brauchen deine Weisheit, Stärke und Courage, um dieses Pack zu vertreiben! Dafür belohnen wir dich auch mit einem besonderen Objekt!|Une horde de pendards est sortie de son repaire pour semer la panique ! Force, sagesse et courage vous permettront d'en venir à bout. En retour, vous recevrez un objet spécial.|Un montón de malotes se han reunido y están causando una gran conmoción. Necesitamos tu sabiduría, poder y valor para dispersar a estos bribones. Te daremos un objeto especial...|Un branco di cattivoni è comparso dal nulla e ha scatenato un gran trambusto! Prestaci la tua forza, la tua saggezza e il tuo coraggio! In cambio, possiamo offrirti un oggetto speciale!||2400|150|0|0
